6353435,141227,2,231339;231353,34163;34136
5717733,52679,7,231353;231299;231345;231325;231355;244973;231365,34136;34149;34170;34164;34165;34174;34053
5718557,43649,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5719516,124324,8,231332;231299;231345;231325;231355;244973;231338;231365,34112;34149;34170;34164;34165;34174;34076;34053
5719846,19981,0,,
5719951,47908,4,231299;231355;231338;231339,34149;34076;34163;34165
6603595,46768,5,231332;231299;231355;244973;231338,34149;34112;34076;34165;34174
5721732,115986,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5722083,124948,0,,
5722479,121864,5,231332;231325;231355;244973;231338,34164;34112;34076;34165;34174
5723101,88159,2,231338;231339,34076;34163
5723496,116064,0,,
5724109,132389,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5724223,34549,5,231353;231325;244973;231365;231339,34164;34163;34136;34053;34174
5724741,64747,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
5724936,8620,0,,
5725729,6192,6,231353;231332;231299;231345;244973;231365,34149;34112;34170;34136;34053;34174
5726405,121409,0,,
5726495,134123,0,,
5726828,2547,0,,
5729960,136640,4,231332;231345;231325;231338,34164;34112;34076;34170
5730049,125873,6,231353;231299;231345;231355;244973;231365,34149;34170;34136;34165;34053;34174
5730571,141660,5,231299;231325;231339;231365;244973,34149;34164;34163;34053;34174
5730729,141661,7,231345;231325;231355;244973;231338;231365;231339,34170;34164;34165;34174;34076;34053;34163
5730835,138445,0,,
5731335,114702,4,231332;231338;231355;244973,34112;34076;34165;34174
5731793,103147,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
5732660,32644,0,,
5732740,43424,2,231299;231338,34149;34076
5733138,62369,5,231353;231332;231325;231355;231338,34164;34112;34076;34136;34165
5733170,5183,0,,
5733176,140296,2,231299;231338,34149;34076
5734842,116208,0,,
5735043,20792,3,231299;231338;231339,34149;34076;34163
5735728,135242,0,,
5735973,141664,0,,
6083616,138047,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
5736171,25510,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
5736729,53136,0,,
5736773,117681,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5737286,1066,0,,
5737434,141663,3,231299;231338;231339,34149;34076;34163
5739092,48386,0,,
5739131,64088,5,231332;231355;244973;231338;231365,34112;34076;34165;34053;34174
5740307,10382,2,231299;231339,34149;34163
5740141,140922,6,231345;231355;244973;231338;231365;231339,34076;34163;34170;34165;34053;34174
5740468,120447,0,,
5740924,61930,0,,
5740944,43469,0,,
5741960,141645,6,231353;231345;231355;244973;231365;231339,34163;34170;34136;34165;34053;34174
5742937,114874,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
5743054,141665,0,,
5743060,119189,0,,
5743427,69199,0,,
5743774,116238,0,,
5744244,141668,7,231353;231332;231345;231355;244973;231365;231339,34136;34112;34170;34165;34174;34053;34163
5744399,119514,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5744698,141671,7,231332;231345;231325;231355;244973;231338;231365,34112;34170;34164;34165;34174;34076;34053
5745349,41440,0,,
5746369,130672,6,231332;231299;231345;231325;244973;231338,34149;34164;34112;34076;34170;34174
5747478,141674,0,,
5747666,121765,0,,
5747905,115793,5,231332;231345;231355;244973;231338,34112;34076;34170;34165;34174
5748150,33721,0,,
5748185,45533,7,231353;231332;231355;244973;231338;231365;231339,34136;34112;34165;34174;34076;34053;34163
5748268,10735,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5749026,116254,0,,
5750861,32601,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
6437846,141677,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5751921,126492,0,,
5753053,141679,5,231353;231332;231355;244973;231338,34112;34076;34136;34165;34174
5753605,33695,6,231332;231299;231345;231325;231338;231365,34149;34164;34112;34076;34170;34053
5756369,70411,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5756474,105464,3,231299;231338;231339,34149;34076;34163
5756626,33815,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5757420,141681,0,,
5759943,37094,0,,
5760027,141682,0,,
5760281,138160,8,231332;231299;231345;231325;231355;244973;231338;231365,34112;34149;34170;34164;34165;34174;34076;34053
5760779,141649,0,,
5761091,112080,0,,
5761466,104929,0,,
5762619,44346,7,231332;231345;231325;231355;244973;231365;231339,34112;34170;34164;34165;34174;34053;34163
5762786,10754,0,,
5763059,138036,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5764013,46121,5,231332;231355;244973;231338;231339,34112;34076;34163;34165;34174
5764970,15966,0,,
5764978,31559,0,,
5766086,116774,0,,
5766508,118958,0,,
5768225,109312,3,231299;231338;231339,34149;34076;34163
5768337,47941,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
5768739,64744,0,,
5769318,141697,0,,
5772165,109525,0,,
5772691,141704,3,231299;231338;231339,34149;34076;34163
5772695,86885,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
5773636,4423,3,231299;231338;231339,34149;34076;34163
5774053,141709,0,,
5774382,68314,0,,
5774655,59849,3,231299;231338;231339,34149;34076;34163
5774703,27354,5,231332;231345;231325;231338;231365,34164;34112;34076;34170;34053
5774720,141710,0,,
5774779,132666,0,,
5775288,72124,0,,
5776278,59687,0,,
5777223,5325,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5778180,92033,0,,
5781942,141722,0,,
5782881,62982,2,231338;231353,34076;34136
5784781,2174,1,231355,34165
5784930,46178,0,,
5786982,122454,0,,
5787234,3640,0,,
5787547,76167,0,,
5788092,40148,5,231353;231332;231325;231355;244973,34164;34112;34136;34165;34174
5788138,46916,5,231332;231345;244973;231338;231339,34112;34076;34163;34170;34174
5788714,45536,0,,
5788938,21659,6,231332;231299;231355;244973;231338;231365,34149;34112;34076;34165;34053;34174
5789547,14970,0,,
5790619,26002,0,,
5791027,127951,6,231353;231332;231325;231355;244973;231338,34164;34112;34076;34136;34165;34174
5791118,90329,1,231355,34165
5791186,4130,0,,
5791285,138210,0,,
5791884,46731,0,,
5791911,65722,3,231299;231338;231339,34149;34076;34163
5793767,141739,0,,
5794560,84,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5794693,51414,0,,
5794983,14832,5,231353;231332;231345;231338;231365,34112;34076;34170;34136;34053
5795006,141745,0,,
5797241,19692,1,231299,34149
6543946,74867,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
5798721,41145,0,,
5799848,68349,8,231332;231299;231345;231325;231355;244973;231338;231339,34112;34149;34170;34164;34165;34174;34076;34163
5800477,9481,3,231299;231338;231339,34149;34076;34163
5800941,119728,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5802048,61474,0,,
5802171,44316,0,,
5802399,112758,0,,
5802688,42385,0,,
5803667,141771,4,231325;231332;231338;244973,34164;34112;34076;34174
5803799,38233,0,,
5804044,38406,0,,
5806728,141775,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5806748,35611,2,231338;231339,34076;34163
5807070,47696,7,231353;231332;231345;231325;231355;244973;231339,34136;34112;34170;34164;34165;34174;34163
5807082,130250,0,,
5807248,45789,2,231299;231338,34149;34076
5808582,39598,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
5548459,110741,6,231332;231299;231325;231355;244973;231365,34149;34164;34112;34165;34053;34174
5809279,95954,0,,
5809919,116367,2,231338;231353,34076;34136
5810056,83235,6,231299;231332;231338;231345;231355;244973,34149;34112;34076;34170;34165;34174
5810786,59396,9,231353;231332;231299;231345;231325;244973;231338;231365;231339,34136;34112;34149;34170;34164;34174;34076;34053;34163
5813944,141506,0,,
5814637,38598,0,,
5815325,141782,0,,
5815717,56142,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
5816489,3139,5,231345;231325;231355;244973;231365,34164;34170;34165;34053;34174
5816654,105135,0,,
5818171,136316,2,231338;231339,34076;34163
5818454,1746,5,231353;231332;231345;231325;244973,34164;34112;34170;34136;34174
5818706,38292,0,,
5819632,72442,5,231332;231299;231345;231355;231338,34149;34112;34076;34170;34165
5820731,132770,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5820914,141588,0,,
5821362,141787,6,231332;231299;231345;244973;231338;231365,34149;34112;34076;34170;34053;34174
6178419,116291,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
5823303,135411,0,,
5823730,141791,2,231338;231339,34076;34163
5824316,131364,0,,
5825216,41142,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
5825874,141797,0,,
5827809,61348,1,231339,34163
5828696,24731,0,,
5830052,130345,0,,
5830096,141802,0,,
5830155,141804,3,231299;231338;231339,34149;34076;34163
5830965,107880,0,,
5831416,34531,0,,
5832220,6631,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5832611,15364,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
5832622,137446,2,231338;231339,34076;34163
5832814,141810,0,,
5833061,44370,1,272895,34179
5833257,43821,2,231338;231339,34076;34163
5833678,141814,4,231332;231299;231345;244973,34149;34112;34170;34174
5833849,10132,5,231332;231325;231355;231338;231365,34164;34112;34076;34165;34053
5835697,126735,6,231332;231345;231325;244973;231365;231339,34164;34112;34163;34170;34053;34174
5835772,141819,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5836580,141811,3,231299;231338;231339,34149;34076;34163
5837089,35371,2,231338;231353,34076;34136
5838149,37572,0,,
5838284,141823,2,231299;231339,34149;34163
5840030,141795,5,231325;231355;244973;231338;231365,34164;34076;34165;34053;34174
5841485,54112,5,231332;231345;231325;244973;231338,34164;34112;34076;34170;34174
5842727,113605,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
5842824,114420,6,231353;231332;231345;231355;244973;231338,34112;34076;34170;34136;34165;34174
5843717,109608,0,,
5844630,52903,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6507736,117660,7,231332;231299;231345;231325;244973;231338;231365,34112;34149;34170;34164;34174;34076;34053
5846801,141834,3,231299;231338;231339,34149;34076;34163
5846866,101602,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5847189,48349,0,,
5847731,43678,3,231299;231345;244973,34149;34170;34174
5849042,31719,4,231332;231325;244973;231338,34164;34112;34076;34174
6152233,141824,2,231338;231353,34076;34136
5849802,114896,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5850082,44479,0,,
5850135,23565,6,231353;231332;231299;231345;231355;231365,34149;34112;34170;34136;34165;34053
5851587,92470,0,,
5851688,138231,6,231332;231299;231325;231355;244973;231365,34149;34164;34112;34165;34053;34174
5853086,34809,0,,
5853374,34452,2,231299;231338,34149;34076
5853448,104267,0,,
5854055,113920,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
5854335,117388,3,231299;231338;231339,34149;34076;34163
5854450,141780,0,,
5855270,126768,0,,
5859055,141852,8,231353;231332;231345;231355;244973;231338;231365;231339,34136;34112;34170;34165;34174;34076;34053;34163
5860010,95849,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
5860755,141818,3,231299;231338;231339,34149;34076;34163
5861547,128193,3,231332;231338;231345,34112;34076;34170
5862722,141855,0,,
5866827,28565,0,,
5867334,118254,6,231353;231345;231325;231355;231365;231339,34164;34163;34170;34136;34165;34053
5868045,37490,0,,
5868368,141863,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
5868678,65963,0,,
5870219,64227,3,231299;231338;231339,34149;34076;34163
5870393,141868,0,,
5871083,94430,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
5871668,116433,6,231345;231325;231355;244973;231338;231365,34164;34076;34170;34165;34053;34174
5872583,141874,6,231332;231299;244973;231338;231365;231339,34149;34112;34076;34163;34053;34174
5873653,141875,2,231299;231339,34149;34163
5874605,141876,0,,
5875332,141793,6,231332;231345;231325;244973;231338;231365,34164;34112;34076;34170;34053;34174
5876006,124007,0,,
5877195,114248,0,,
5881477,23691,0,,
5884268,43226,0,,
5885087,49201,0,,
5885486,141832,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5885675,48207,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5886263,141885,2,231299;231339,34149;34163
5891991,98547,6,231353;231332;231345;244973;231365;231339,34112;34163;34170;34136;34053;34174
5892531,131630,0,,
5893502,72019,3,231299;231338;231339,34149;34076;34163
5895443,129379,6,231332;231299;231345;244973;231338;231365,34149;34112;34076;34170;34053;34174
5895964,140501,7,231332;231345;231325;231355;244973;231365;231339,34112;34170;34164;34165;34174;34053;34163
5897037,55175,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5897631,117087,5,231332;231345;231325;231355;231338,34164;34112;34076;34170;34165
5898584,77658,8,231332;231299;231345;231325;231355;244973;231338;231365,34112;34149;34170;34164;34165;34174;34076;34053
5898993,52969,6,231299;231345;231325;231355;244973;231365,34149;34164;34170;34165;34053;34174
5899997,113454,0,,
5900385,141828,2,231338;231353,34076;34136
5900387,46981,1,231355,34165
5901201,120131,9,231353;231332;231345;231325;231355;244973;231338;231365;231339,34136;34112;34170;34164;34165;34174;34076;34053;34163
5901580,55695,0,,
5902162,2670,6,231353;231332;231325;231355;244973;231338,34164;34112;34076;34136;34165;34174
5902966,9619,0,,
5903045,14608,0,,
5904354,141909,0,,
5905343,13322,0,,
5905832,141906,0,,
5907130,119669,6,231353;231332;231345;231325;244973;231338,34164;34112;34076;34170;34136;34174
5907707,79754,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
5910053,121512,0,,
5912348,139912,6,231332;231299;231345;231338;231365;231339,34149;34112;34076;34163;34170;34053
5913347,141916,9,231353;231332;231299;231325;231355;244973;231338;231365;231339,34136;34112;34149;34164;34165;34174;34076;34053;34163
5913941,9051,0,,
5914049,131269,2,231299;231338,34149;34076
5920563,3219,6,231332;231299;231345;231338;231365;231339,34149;34112;34076;34163;34170;34053
5921070,141888,5,231332;231325;231355;231338;231365,34164;34112;34076;34165;34053
6353435,141924,2,231339;231353,34163;34136
5922127,7811,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5924651,141930,0,,
5924886,141932,0,,
5928615,141835,0,,
5929067,43665,0,,
5930422,54509,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5931504,34411,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6169382,116657,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
5931824,124053,0,,
5932001,39083,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
5933011,40410,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5933477,118924,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
5933986,61437,2,231299;231338,34149;34076
5934103,126434,5,231353;231332;231345;231325;231338,34164;34112;34076;34170;34136
5936832,66532,0,,
5937235,64769,3,231299;231338;231339,34149;34076;34163
5940159,117385,0,,
5941142,32326,3,231299;231338;231339,34149;34076;34163
5943918,58844,7,231332;231345;231325;231355;244973;231338;231339,34112;34170;34164;34165;34174;34076;34163
5947902,124245,0,,
5948319,62691,4,231332;231338;231365;244973,34112;34076;34053;34174
5949349,118880,6,231332;231345;231355;244973;231365;231339,34112;34163;34170;34165;34053;34174
5949674,8897,0,,
5949968,95,0,,
5951592,141966,2,231299;231339,34149;34163
5954579,128724,0,,
5954733,140184,0,,
5955923,141972,0,,
5955968,121923,0,,
5957887,121702,0,,
5957970,141979,2,231299;231338,34149;34076
5958052,11716,6,231353;231332;231345;231355;231365;231339,34112;34163;34170;34136;34165;34053
5958547,141975,0,,
5960365,141983,1,231355,34165
5962358,39449,0,,
5965361,35378,4,231299;231325;231338;231345,34149;34164;34076;34170
5965638,127148,7,231332;231299;231345;231325;231355;231365;231339,34112;34149;34170;34164;34165;34053;34163
5966405,29837,7,231353;231332;231345;231325;231355;231338;231365,34136;34112;34170;34164;34165;34076;34053
5967341,50672,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
